libssh2-1.10.0_1: 255KB
translate-shell-0.9.7_1: 255KB
libupnp-1.14.12_1: 256KB
dconf-0.40.0_1: 257KB
kguiaddons-5.101.0_1: 257KB
twm-1.0.12_1: 257KB
libefivar-37_2: 258KB
x11perf-1.6.1_1: 258KB
kaccounts-providers-22.04.2_1: 261KB
libedit-20221030.3.1_1: 265KB
qt5-xml-5.15.7+20221119_1: 266KB
glfw-3.3.8_1: 267KB
pam-devel-1.5.2_2: 268KB
python3-idna-3.2_3: 268KB
audiofile-0.3.6_3: 269KB
qt5-gamepad-5.15.7+20221119_1: 270KB
void-artwork-20221013_1: 271KB
ffmpegthumbnailer-2.2.2_1: 275KB
python3-parsing-2.4.7_4: 275KB
libvisual-0.4.0_9: 278KB
oath-toolkit-2.6.7_2: 278KB
libXext-devel-1.3.5_1: 279KB
smpeg2-2.0.0_5: 279KB
kcompletion-5.101.0_1: 281KB
libXmu-1.1.4_1: 281KB
libvdpau-va-gl-0.4.2_2: 282KB
upower-1.90.0_1: 284KB
inetutils-ftp-2.2_1: 286KB
libquadmath-12.2.0_1: 286KB
liburcu-0.12.2_1: 287KB
python3-certifi-2022.09.24_2: 287KB
libaccounts-qt5-1.16_2: 288KB
usbutils-015_1: 288KB
iw-5.19_1: 289KB
signon-plugin-oauth2-0.24_2: 289KB
libusb-devel-1.0.26_1: 290KB
duktape-2.7.0_1: 291KB
libgomp-12.2.0_1: 291KB
libxkbcommon-1.4.1_1: 292KB
lua53-lgi-0.9.2_4: 292KB
lsof-4.96.3_1: 294KB
iana-etc-20221122_1: 295KB
gspell-1.11.1_1: 300KB
ufw-0.36.1_3: 301KB
libcxxabi-12.0.1_4: 302KB
libmodplug-0.8.9.0_1: 302KB
tslib-1.22_1: 303KB
gtk-engine-murrine-0.98.2_7: 304KB
libboost_program_options-1.81.0_1: 306KB
libjasper-2.0.25_1: 306KB
pulseaudio-qt-1.3_1: 306KB
dmraid-1.0.0.rc16.3_12: 307KB
gperf-3.1_3: 308KB
libxbps-0.59.1_7: 308KB
maim-5.7.4_5: 309KB
dunst-1.9.0_1: 310KB
qt5-test-5.15.7+20221119_1: 310KB
qt6-sql-6.4.0_1: 311KB
fuse3-3.11.0_1: 312KB
dtc-1.6.1_1: 314KB
rhash-1.4.3_2: 314KB
libsoxr-0.1.3_2: 317KB
nspr-4.35_1: 317KB
surfraw-2.3.0_2: 317KB
atkmm-2.28.2_1: 318KB
libnuspell-5.0.1_3: 318KB
xdg-utils-1.1.3_5: 320KB
mujs-1.2.0_2: 321KB
opencv-4.6.0_2: 323KB
python3-parso-0.8.3_2: 327KB
hunspell-1.7.1_1: 328KB
libzbar-0.23.1_6: 328KB
libpcap-1.10.1_1: 330KB
libreadline8-8.1.000_1: 331KB
unrar-6.2.2_1: 333KB
less-608_1: 334KB
libluv-1.43.0.0_1: 334KB
eudev-libudev-devel-3.2.11_1: 335KB
libgpgme-1.18.0_2: 335KB
htop-3.2.1_1: 336KB
fuse-2.9.9_1: 339KB
kauth-5.101.0_1: 340KB
knotifyconfig-5.101.0_1: 341KB
dbus-libs-1.14.4_1: 342KB
glu-9.0.2_2: 342KB
neofetch-7.1.0_2: 346KB
libblkid-2.38.1_1: 347KB
libksba-1.6.0_1: 347KB
libxkbcommon-devel-1.4.1_1: 347KB
libvamp-plugin-sdk-2.10.0_1: 348KB
libfreeglut-3.2.2_1: 349KB
python3-dbus-1.2.18_3: 349KB
avahi-libs-0.8_2: 351KB
libflac-1.3.4_1: 352KB
signon-ui-0.15_1: 353KB
libidn2-2.3.3_1: 354KB
libsodium-1.0.18_1: 356KB
mlt7-data-7.8.0_2: 357KB
libgme-0.6.3_1: 358KB
qt5-opengl-5.15.7+20221119_1: 358KB
lxdm-0.5.3_4: 361KB
qca-qt5-ossl-2.3.4_1: 366KB
lm_sensors-3.6.0_1: 374KB
font-adobe-utopia-type1-1.0.4_7: 375KB
gumbo-parser-0.10.1_3: 375KB
python3-PyQt5-sql-5.15.7_2: 375KB
libopenjpeg2-2.5.0_1: 376KB
opus-1.3.1_1: 376KB
unzip-6.0_15: 376KB
pmount-0.9.23_7: 377KB
slop-7.6_2: 377KB
ferm-2.7_1: 378KB
gifsicle-1.93_3: 382KB
kactivities5-5.101.0_1: 383KB
libmount-2.38.1_1: 383KB
lcms2-2.14_1: 394KB
libraptor-2.0.15_4: 394KB
python3-urllib3-1.26.12_1: 396KB
lxappearance-0.6.3_5: 397KB
ImageMagick-7.1.0.55_1: 398KB
libnice-0.1.19_1: 399KB
libxslt-1.1.37_2: 399KB
karchive-5.101.0_1: 400KB
kiconthemes-5.101.0_1: 405KB
libdrm-2.4.114_1: 405KB
libpwquality-1.4.5_1: 406KB
lzo-devel-2.10_2: 408KB
python3-wcwidth-0.2.5_5: 410KB
qt5-svg-5.15.7+20221119_1: 410KB
gd-2.3.2_1: 411KB
kjobwidgets-5.101.0_1: 411KB
libidn-1.41_1: 414KB
tbb-2020.U3_2: 414KB
libvoikko-4.3.1_2: 416KB
expat-devel-2.5.0_1: 417KB
qt5-graphicaleffects-5.15.7+20221119_1: 419KB
kpeople-5.101.0_1: 420KB
re2-2020.06.01_1: 420KB
libnfs-5.0.1_1: 421KB
python3-psutil-5.9.4_1: 421KB
SDL-1.2.15_13: 423KB
libXt-1.2.1_1: 427KB
libldns-1.8.3_1: 430KB
iputils-20211215_2: 431KB
font-bitstream-type1-1.0.3_6: 435KB
gpgmepp-1.18.0_2: 438KB
knotifications-5.101.0_1: 438KB
jq-1.6_2: 442KB
kglobalaccel-5.101.0_1: 442KB
gdk-pixbuf-devel-2.42.6_1: 443KB
libapparmor-3.1.2_1: 443KB
libssh-0.10.4_1: 443KB
python3-yaml-6.0_2: 445KB
dhcpcd-9.4.1_2: 449KB
gst-plugins-ugly1-1.20.3_1: 456KB
libnpupnp-5.0.0_1: 456KB
libspa-audioconvert-0.3.63_1: 457KB
libgtop-2.40.0_2: 459KB
libmng-2.0.3_2: 460KB
xfce4-taskmanager-1.5.4_2: 460KB
expect-5.45.4_3: 461KB
ttyd-1.7.2_1: 461KB
libfluidsynth-2.3.0_1: 462KB
lmdb-0.9.29_1: 462KB
liblzma-devel-5.2.7_1: 463KB
kwindowsystem-5.101.0_1: 465KB
at-spi2-core-2.44.0_1: 467KB
libhunspell1.7-1.7.1_1: 468KB
libfdisk-2.38.1_1: 473KB
picom-10.2_1: 474KB
python3-Jinja2-3.1.2_1: 479KB
libmpg123-1.31.1_3: 485KB
xbps-0.59.1_7: 486KB
feh-3.9.1_1: 487KB
libparted-3.5_1: 487KB
plocate-1.1.17_1: 487KB
redshift-1.12_7: 489KB
vulkan-loader-1.3.231.2_1: 490KB
libcryptsetup-2.5.0_1: 493KB
libxfce4util-4.18.0_1: 493KB
garcon-4.18.0_1: 494KB
gmp-6.2.1_1: 494KB
gtk-vnc-1.3.1_1: 494KB
libjack-pipewire-0.3.63_1: 494KB
wayland-protocols-1.31_1: 497KB
qt6-svg-6.4.0_1: 498KB
kaccounts-integration-22.04.3_1: 501KB
virglrenderer-0.9.1_1: 503KB
libopenraw-0.1.3_2: 504KB
libpcre-8.45_3: 504KB
mobile-broadband-provider-info-20220511_1: 507KB
poppler-glib-22.12.0_1: 507KB
libcdio-2.1.0_1: 515KB
curl-7.87.0_1: 516KB
libspdlog-1.11.0_1: 516KB
e2fsprogs-libs-1.46.5_1: 520KB
libsecret-0.20.5_2: 520KB
qt5-printsupport-5.15.7+20221119_1: 520KB
zip-3.0_6: 521KB
dbus-1.14.4_1: 530KB
qt5-dbus-5.15.7+20221119_1: 530KB
json-glib-1.6.6_2: 532KB
espeak-ng-1.51_1: 533KB
kinit-5.101.0_1: 533KB
msmtp-1.8.22_1: 539KB
ncurses-6.3_3: 540KB
python3-PyQt5-webengine-5.15.6_2: 542KB
gdbm-1.23_1: 543KB
libsndfile-1.1.0_1: 543KB
libswscale-4.4.3_2: 546KB
hunspell-en_US-2020.12.07_1: 557KB
poppler-qt5-22.12.0_1: 558KB
faad2-2.10.0_1: 562KB
ipw2200-firmware-3.1_6: 563KB
libelogind-246.10_2: 564KB
libwmf-0.2.8.4_18: 564KB
polkit-121_1: 564KB
libodbc-2.3.9_1: 565KB
perl-MIME-tools-5.509_3: 569KB
dnsmasq-2.88_1: 570KB
ptex-2.3.2_1: 572KB
vala-devel-0.56.3_1: 574KB
jemalloc-5.2.1_1: 575KB
kdialog-22.04.3_1: 575KB
libssl1.1-1.1.1s_1: 576KB
nvi-1.81.6_19: 581KB
oniguruma-6.9.5.rev1_1: 584KB
libgnomekbd-3.28.1_1: 586KB
libheif-1.12.0_3: 587KB
kcodecs-5.101.0_1: 589KB
wayland-devel-1.21.0_1: 591KB
lua52-5.2.4_12: 596KB
nettle-3.8_1: 600KB
font-jis-misc-1.0.3_5: 604KB
ipw2100-firmware-1.3_6: 604KB
f2fs-tools-1.15.0_1: 605KB
tumbler-4.18.0_1: 605KB
font-ibm-type1-1.0.3_6: 606KB
perl-IO-Socket-SSL-2.078_1: 608KB
movit-1.6.3_1: 610KB
net-tools-2.10_1: 612KB
kbookmarks-5.101.0_1: 614KB
libthai-0.1.29_1: 614KB
libwacom-1.12_1: 614KB
dvdauthor-0.7.2_4: 618KB
glib-networking-2.74.0_1: 618KB
pkg-config-0.29.2_3: 622KB
encodings-1.0.6_1: 625KB
ethtool-5.19_1: 626KB
syndication-5.101.0_1: 630KB
attica-5.101.0_1: 634KB
librubberband-2.0.2_1: 634KB
ldb-2.3.2_2: 636KB
fontconfig-2.14.0_1: 641KB
libmatroska-1.7.1_1: 642KB
libtheora-1.1.1_8: 642KB
libcurl-7.87.0_1: 643KB
libcups-2.4.2_1: 646KB
xdg-desktop-portal-gtk-1.14.1_1: 646KB
xfce4-notifyd-0.6.4_1: 650KB
xapps-2.2.14_2: 651KB
qalculate-4.3.0_1: 654KB
chrony-4.3_1: 655KB
figlet-2.2.5_6: 657KB
python3-gobject-3.42.2_2: 657KB
lua53-5.3.6_1: 659KB
libspa-alsa-0.3.63_1: 660KB
python3-xlib-0.30_3: 666KB
libvirt-glib-4.0.0_1: 668KB
libdrm-devel-2.4.114_1: 669KB
libplacebo-4.208.0_1: 671KB
libfm-gtk+3-1.3.2_1: 675KB
xvidcore-1.3.7_1: 675KB
qt6-imageformats-6.4.0_1: 676KB
nodejs-devel-16.19.0_1: 680KB
pixman-0.42.2_1: 680KB
thunar-volman-4.18.0_1: 681KB
libosinfo-1.10.0_2: 687KB
fontconfig-devel-2.14.0_1: 691KB
pango-1.50.12_1: 691KB
webrtc-audio-processing-0.3.1_1: 693KB
binutils-doc-2.39_1: 694KB
mpfr-4.1.1_2: 698KB
mbedtls-2.16.12_1: 699KB
orc-0.4.33_1: 700KB
libldap-2.4.58_1: 701KB
volume_key-0.3.12_6: 705KB
helvum-0.3.4_2: 709KB
libsepol-3.0_1: 714KB
socat-1.7.4.4_1: 715KB
kpackage-5.101.0_1: 718KB
libwebp-1.2.4_1: 718KB
cloc-1.96_1: 719KB
mpc-0.34_1: 720KB
gir-freedesktop-1.74.0_3: 729KB
xfce4-appfinder-4.18.0_1: 733KB
libzstd-1.5.2_1: 734KB
xcb-proto-1.14.1_4: 736KB
libcolord-1.4.6_2: 738KB
libavutil-4.4.3_2: 743KB
font-bh-lucidatypewriter-75dpi-1.0.3_6: 745KB
at-spi2-core-devel-2.44.0_1: 746KB
libarchive-3.6.2_2: 746KB
tini-0.19.0_1: 746KB
kparts-5.101.0_1: 747KB
qt5-sensors-5.15.7+20221119_1: 748KB
freetype-2.12.1_2: 750KB
libelf-0.187_1: 755KB
libevent-2.1.12_2: 755KB
ilmbase-2.4.2_2: 760KB
libXi-devel-1.8_1: 760KB
lua54-5.4.4_1: 763KB
xfconf-4.18.0_1: 765KB
libvirt-python3-8.10.0_2: 766KB
plymouth-data-22.02.122_1: 770KB
qt6-dbus-6.4.0_1: 773KB
imlib2-1.9.1_1: 776KB
m4-1.4.19_1: 777KB
mcpp-2.7.2_8: 781KB
libpng-devel-1.6.39_1: 782KB
libselinux-3.0_2: 782KB
gptfdisk-1.0.9_1: 793KB
m17n-lib-1.8.0_2: 793KB
spandsp-0.0.6_3: 794KB
libboost_locale-1.81.0_1: 803KB
lcms2-devel-2.14_1: 807KB
libspa-bluetooth-0.3.63_1: 807KB
font-daewoo-misc-1.0.3_6: 811KB
libprotobuf-lite-21.12_1: 812KB
libXaw-1.0.14_1: 813KB
libblockdev-2.26_2: 814KB
lowdown-1.0.0_1: 824KB
rsync-3.2.7_1: 830KB
xmlrpc-c-1.51.07_1: 830KB
libtracker-3.4.2_1: 837KB
virt-manager-tools-4.1.0_2: 841KB
xfce4-sensors-plugin-1.4.4_1: 842KB
font-bh-lucidatypewriter-100dpi-1.0.3_6: 849KB
bash-completion-2.11_4: 852KB
libinput-1.22.0_1: 854KB
libmount-devel-2.38.1_1: 860KB
dracut-053_5: 865KB
libblkid-devel-2.38.1_1: 866KB
libksolid-5.101.0_1: 866KB
python3-PyQt5-opengl-5.15.7_2: 867KB
libsrt-1.5.1_1: 871KB
libgpg-error-1.45_1: 878KB
vte3-0.70.1_1: 880KB
jack-1.9.21_1: 882KB
font-bh-ttf-1.0.3_6: 886KB
postgresql-libs-14.5_3: 886KB
sed-4.9_1: 893KB
cinnamon-desktop-5.4.2_1: 894KB
libvorbis-1.3.7_1: 894KB
xdg-desktop-portal-kde-5.26.3_2: 894KB
libmypaint-1.6.1_1: 898KB
python3-urwid-2.1.2_4: 903KB
screen-4.9.0_2: 906KB
sox-14.4.2_5: 907KB
exa-0.10.1_2: 909KB
lame-3.100_1: 911KB
font-isas-misc-1.0.3_6: 924KB
libsoup3-3.2.0_2: 929KB
psmisc-23.6_1: 930KB
kcmutils-5.101.0_1: 933KB
libgsf-1.14.50_1: 943KB
libmtp-1.1.20_1: 944KB
brotli-devel-1.0.9_2: 947KB
cpio-2.13_1: 947KB
ranger-1.9.3_4: 949KB
stow-2.3.1_4: 952KB
flex-2.6.4_3: 953KB
libnl3-3.5.0_1: 956KB
xz-5.2.7_1: 976KB
libaccounts-glib-1.24_6: 983KB
unicode-emoji-14.0_1: 986KB
ncurses-libs-6.3_3: 990KB
libsoup-2.74.0_1: 995KB
libxcb-1.14_2: 996KB
plymouth-22.02.122_1: 1005KB
libtorrent-0.13.8_4: 1012KB
python3-gpg-1.10.0_9: 1022KB
rofi-1.7.5_1: 1029KB
libde265-1.0.8_1: 1047KB
ristretto-0.12.3_1: 1054KB
kservice-5.101.0_1: 1071KB
grep-3.8_1: 1074KB
kfilemetadata5-5.101.0_1: 1078KB
pavucontrol-5.0_2: 1085KB
libzstd-devel-1.5.2_1: 1089KB
libunbound-1.17.0_1: 1090KB
signond-8.61_1: 1091KB
kdeclarative-5.101.0_1: 1093KB
mdocml-1.14.6_6: 1098KB
taglib-1.12_1: 1100KB
mdadm-4.2_1: 1119KB
libbluray-1.3.4_1: 1126KB
libopenal-1.22.2_1: 1127KB
libpulseaudio-15.0_3: 1130KB
xfce4-screensaver-4.16.0_1: 1138KB
perl-AnyEvent-7.17_3: 1157KB
tzdata-2022g_1: 1162KB
libcxx-12.0.1_4: 1170KB
spice-0.15.1_1: 1174KB
breeze-gtk-5.26.3_1: 1175KB
atk-2.36.0_1: 1190KB
kconfigwidgets-5.101.0_1: 1192KB
tiff-4.4.0_1: 1209KB
font-adobe-utopia-75dpi-1.0.4_7: 1213KB
LuaJIT-2.1.0beta3_2: 1223KB
libepoxy-1.5.10_1: 1224KB
colord-devel-1.4.6_2: 1234KB
font-hack-ttf-3.003_2: 1239KB
libjpeg-turbo-2.1.4_1: 1243KB
libsnapper-0.10.3_2: 1264KB
zsh-completions-0.34.0_1: 1265KB
font-bh-type1-1.0.3_6: 1269KB
atk-devel-2.36.0_1: 1279KB
exo-4.18.0_1: 1279KB
libhandy1-1.8.0_1: 1284KB
MangoHud-0.6.8_1: 1292KB
glew-2.2.0_1: 1302KB
fdk-aac-2.0.2_2: 1303KB
libmm-glib-1.18.6_1: 1303KB
graphviz-libs-7.0.3_1: 1309KB
libcaca-0.99.beta19_12: 1310KB
xterm-377_1: 1321KB
live555-2020.08.11_2: 1323KB
wireplumber-0.4.13_1: 1326KB
kImageAnnotator-0.5.3_1: 1337KB
ccls-0.20220729_1: 1344KB
openvpn-2.5.7_1: 1350KB
aspell-0.60.8_5: 1355KB
libgcrypt-1.10.1_2: 1356KB
ktextwidgets-5.101.0_1: 1361KB
alsa-lib-1.2.8_1: 1372KB
libxml2-python3-2.9.13_4: 1403KB
pcmanfm-1.3.2_2: 1407KB
kconfig-5.101.0_1: 1422KB
xdg-desktop-portal-1.16.0_1: 1432KB
libostree-2022.7_1: 1446KB
libnma-1.10.4_2: 1451KB
font-adobe-utopia-100dpi-1.0.4_7: 1456KB
libsamplerate-0.2.2_1: 1464KB
python3-pillow-simd-7.1.2_5: 1477KB
dbus-devel-1.14.4_1: 1479KB
ffplay-4.4.3_2: 1480KB
libxfce4ui-4.18.1_1: 1489KB
qt5-5.15.7+20221119_1: 1497KB
perl-Net-SSLeay-1.92_2: 1506KB
python3-future-0.18.2_6: 1507KB
lxsession-0.5.5_1: 1512KB
libical-3.0.16_1: 1514KB
xfce4-session-4.18.0_1: 1515KB
qt6-qt5compat-6.4.0_1: 1517KB
pango-devel-1.50.12_1: 1518KB
NetworkManager-openvpn-1.8.18_1: 1521KB
rtorrent-0.9.8_3: 1521KB
spice-gtk-0.41_3: 1547KB
gst-rtsp-server-1.20.3_2: 1552KB
libdav1d6-1.0.0_1: 1563KB
libxml2-2.9.13_4: 1569KB
ntfs-3g-2022.10.3_1: 1600KB
xen-libs-4.14.1_8: 1601KB
libadwaita-1.2.0_1: 1602KB
libgimp-2.10.32_1: 1603KB
sonnet-5.101.0_1: 1603KB
purpose-5.101.0_1: 1605KB
exempi-2.6.2_1: 1606KB
thin-provisioning-tools-0.9.0_1: 1607KB
mpd-0.23.11_1: 1619KB
xorgproto-2022.2_1: 1620KB
libepoxy-devel-1.5.10_1: 1626KB
pam-1.5.2_2: 1631KB
brotli-1.0.9_2: 1633KB
font-awesome6-6.2.0_1: 1649KB
libjack-1.9.21_1: 1652KB
kcoreaddons-5.101.0_1: 1654KB
cairo-1.16.0_2: 1659KB
runit-2.1.2_14: 1660KB
qt6-network-6.4.0_1: 1674KB
libnm-1.40.6_1: 1676KB
diffutils-3.8_1: 1677KB
libpcre2-10.39_2: 1693KB
libglvnd-1.4.0_1: 1700KB
shadow-4.8.1_2: 1702KB
cogl-1.22.8_1: 1705KB
libunistring-1.0_1: 1710KB
docbook-xml-4.5_5: 1711KB
openssl-1.1.1s_1: 1722KB
font-firacode-6.2_1: 1729KB
libdjvulibre-3.5.28_1: 1729KB
libfm-1.3.2_1: 1747KB
libdb-5.3.28_8: 1786KB
findutils-4.9.0_1: 1790KB
kirigami2-5.101.0_1: 1795KB
gperftools-2.8_2: 1805KB
getdns-1.7.0_1: 1808KB
librecode-3.6_10: 1814KB
man-db-2.10.2_1: 1820KB
breeze-hacked-cursor-theme-1.0_3: 1831KB
libjpeg-turbo-devel-2.1.4_1: 1851KB
procps-ng-3.3.17_2: 1852KB
libvala-0.56.3_1: 1872KB
freetype-devel-2.12.1_2: 1883KB
babl-0.1.96_1: 1890KB
font-adobe-source-code-pro-2.038R~ro+1.058R~it+1.018R~VAR_1: 1895KB
SDL2-2.26.1_1: 1895KB
gmp-devel-6.2.1_1: 1902KB
inxi-3.3.24_1: 1909KB
cairo-devel-1.16.0_2: 1986KB
qca-qt5-2.3.4_1: 1991KB
parted-3.5_1: 1993KB
libharfbuzz-5.1.0_2: 1994KB
make-4.3_3: 1997KB
mit-krb5-libs-1.18.3_2: 2000KB
mlt7-7.8.0_2: 2017KB
qt5-network-5.15.7+20221119_1: 2029KB
cryptsetup-2.5.0_1: 2043KB
parole-4.16.0_1: 2063KB
hwids-0.364_1: 2066KB
libwnck-43.0_2: 2088KB
mousepad-0.5.10_1: 2089KB
elfutils-devel-0.187_1: 2094KB
libvpx6-1.9.0_3: 2108KB
freetds-1.3.10_1: 2115KB
automake-1.16.5_1: 2131KB
libvpx7-1.11.0_1: 2136KB
libtool-2.4.7_3: 2152KB
glances-3.3.0.4_1: 2190KB
aria2-1.36.0_1: 2193KB
libglvnd-devel-1.4.0_1: 2193KB
libraw-0.20.2_1: 2193KB
kwayland-5.101.0_1: 2209KB
nghttp2-1.51.0_1: 2245KB
ntp-4.2.8p15_5: 2247KB
kwallet-5.101.0_1: 2278KB
awesome-4.3_9: 2295KB
xfwm4-4.18.0_1: 2299KB
xfce4-terminal-1.0.4_1: 2307KB
words-en-2020.12.07_2: 2325KB
mypaint-brushes1-1.3.1_1: 2379KB
i3-4.22_1: 2413KB
ncurses-devel-6.3_3: 2417KB
smartmontools-7.3_1: 2421KB
alsa-utils-1.2.8_1: 2434KB
gkill-1.0.2_9: 2440KB
w3m-0.5.3+git20220429_1: 2451KB
snapper-0.10.3_2: 2459KB
libavformat-4.4.3_2: 2464KB
sauerbraten-2020.12.29_1: 2476KB
elogind-246.10_2: 2486KB
Field3D-1.7.3_4: 2488KB
man-pages-5.13_2: 2505KB
libimobiledevice-1.3.0_4: 2506KB
python3-PyQt5-quick-5.15.7_2: 2522KB
kdoctools-5.101.0_1: 2538KB
ncmpcpp-0.9.2_7: 2538KB
glibmm-2.66.2_1: 2547KB
qjackctl-0.9.8_1: 2576KB
gcr-3.41.1_1: 2579KB
nano-7.1_1: 2586KB
7zip-22.01_2: 2587KB
fortune-mod-1.99.1_7: 2599KB
indic-otf-0.2_4: 2619KB
libgit2-1.5.0_1: 2632KB
iptables-1.8.7_1: 2646KB
breeze-snow-cursor-theme-5.26.3.1_1: 2652KB
polybar-3.6.3_1: 2661KB
frei0r-plugins-1.7.0_1: 2683KB
tiff-devel-4.4.0_1: 2692KB
libexif-0.6.24_1: 2707KB
gdk-pixbuf-2.42.6_1: 2721KB
overpass-otf-3.0.5_1: 2727KB
cheese-43.0_2: 2731KB
qt5-multimedia-5.15.7+20221119_1: 2734KB
glibmm2.68-2.68.1_1: 2783KB
lutris-0.5.12_1: 2807KB
AppStream-0.15.5_2: 2816KB
device-mapper-2.02.187_2: 2828KB
gtksourceview-3.24.11_1: 2833KB
alembic-1.7.16_1: 2836KB
spectacle-22.08.2_1: 2852KB
pipewire-0.3.63_1: 2865KB
libstdc++-12.2.0_1: 2868KB
fzf-0.35.1_1: 2872KB
libaspell-0.60.8_5: 2902KB
p11-kit-0.23.22_3: 2909KB
bison-3.7.6_1: 2914KB
gnutls-3.7.8_1: 2918KB
libgfortran-12.2.0_1: 2919KB
ttf-opensans-3.001_1: 2948KB
libcrypto1.1-1.1.1s_1: 2967KB
tk-8.6.12_1: 2971KB
sqlite-3.40.1_1: 2975KB
gtksourceview-devel-3.24.11_1: 2987KB
lvm2-2.02.187_2: 3098KB
gnome-desktop-43_1: 3116KB
python3-setuptools-65.5.1_1: 3121KB
gufw-22.04_2: 3127KB
kbd-2.5.1_1: 3133KB
slang-2.3.2_2: 3138KB
qt5-quickcontrols-5.15.7+20221119_1: 3141KB
libopenexr-2.4.1_2: 3176KB
meld-3.22.0_2: 3221KB
osinfo-db-20221130_1: 3223KB
wpa_supplicant-2.10_1: 3228KB
libgcc-devel-12.2.0_1: 3248KB
font-bh-75dpi-1.0.3_6: 3257KB
libprotobuf-21.12_1: 3265KB
blueman-2.3.4_2: 3274KB
exiv2-0.27.4_1: 3353KB
ttf-ubuntu-font-family-0.83_3: 3354KB
kxmlgui-5.101.0_1: 3355KB
libpipewire-0.3.63_1: 3359KB
autoconf-2.71_1: 3375KB
wget-1.21.3_1: 3417KB
tar-1.34_2: 3434KB
udisks2-2.9.4_1: 3434KB
xfdesktop-4.18.0_1: 3442KB
terminus-font-4.49.1_1: 3471KB
v4l-utils-1.22.1_1: 3488KB
fox-1.6.57_1: 3489KB
xfwm4-themes-4.10.0_4: 3510KB
fd-8.6.0_1: 3517KB
rxvt-unicode-9.31_1: 3545KB
linux-firmware-nvidia-20221109_1: 3570KB
iproute2-5.19.0_1: 3648KB
xfce4-panel-4.18.0_1: 3649KB
libpoppler-22.12.0_1: 3670KB
grub-x86_64-efi-2.06_2: 3687KB
knewstuff-5.101.0_1: 3707KB
xfce4-power-manager-4.18.0_1: 3730KB
xorg-server-21.1.6_1: 3732KB
font-bh-100dpi-1.0.3_6: 3779KB
x264-20191217.2245_1: 3793KB
easyeffects-6.2.4_2: 3814KB
apparmor-3.1.2_1: 3834KB
python3-lxml-4.9.0_1: 3863KB
pup-0.4.0_12: 3869KB
harfbuzz-devel-5.1.0_2: 3922KB
nemo-5.6.1_1: 3979KB
libaria2-1.36.0_1: 4002KB
vim-9.0.0948_1: 4021KB
python3-Pygments-2.14.0_1: 4100KB
libfftw-3.3.10_1: 4126KB
font-misc-misc-1.1.2_7: 4129KB
libavfilter-4.4.3_2: 4180KB
aspell-en-2020.12.07_2: 4221KB
liberation-fonts-ttf-2.1.5_1: 4258KB
qt6-wayland-6.4.0_1: 4306KB
python3-jedi-0.18.1_1: 4322KB
kde-cli-tools-5.26.3_2: 4355KB
qt6-shadertools-6.4.0_1: 4357KB
gawk-5.1.1_1: 4374KB
gnome-keyring-42.1_1: 4378KB
libX11-devel-1.8.2_2: 4383KB
e2fsprogs-1.46.5_1: 4409KB
opencolorio-1.1.1_1: 4419KB
cdrtools-3.02a09_3: 4562KB
gtksourceview4-4.8.2_2: 4573KB
shared-mime-info-2.2_1: 4576KB
ripgrep-13.0.0_1: 4621KB
gstreamer1-1.20.3_1: 4647KB
topgrade-10.2.4_1: 4674KB
libxcb-devel-1.14_2: 4678KB
bat-0.22.1_2: 4694KB
libtorrent-rasterbar-1.2.18_2: 4697KB
gtkmm2-2.24.5_4: 4708KB
conky-1.13.1_1: 4711KB
clutter-1.26.4_1: 4714KB
gtkmm-3.24.5_1: 4744KB
pcre2-devel-10.39_2: 4758KB
sudo-1.9.11p3_1: 4770KB
qt5-wayland-5.15.7+20221119_1: 4803KB
xfce4-settings-4.18.1_1: 4818KB
x265-3.5_1: 4831KB
sddm-0.19.0_3: 4844KB
kernel-libc-headers-5.10.4_1: 4855KB
bluez-5.65_1: 4872KB
nss-3.87_1: 4907KB
qutebrowser-2.5.2_2: 4909KB
gsettings-desktop-schemas-43.0_1: 4935KB
btrfs-progs-6.1.1_1: 4944KB
kdeconnect-22.08.2_2: 5018KB
ffmpeg-4.4.3_2: 5087KB
gvfs-1.50.2_1: 5207KB
network-manager-applet-1.30.0_1: 5259KB
qt6-core-6.4.0_1: 5500KB
libaom-3.5.0_1: 5537KB
font-adobe-75dpi-1.0.3_7: 5540KB
youtube-dl-2021.12.17_2: 5551KB
wxWidgets-common-3.0.5.1_5: 5563KB
breeze-amber-cursor-theme-1.0_3: 5570KB
breeze-blue-cursor-theme-1.0_3: 5570KB
breeze-obsidian-cursor-theme-1.0_3: 5570KB
breeze-purple-cursor-theme-1.0_3: 5570KB
breeze-red-cursor-theme-1.0_3: 5570KB
xfsprogs-5.19.0_1: 5597KB
glslang-11.11.0_1: 5718KB
qt5-core-5.15.7+20221119_1: 5752KB
openssh-9.1p1_2: 5891KB
toilet-0.3_3: 5997KB
xfe-1.44_1: 6185KB
virt-manager-4.1.0_2: 6208KB
mpv-0.35.0_2: 6224KB
font-adobe-100dpi-1.0.3_7: 6233KB
qt5-quickcontrols2-5.15.7+20221119_1: 6252KB
m17n-db-1.8.0_2: 6269KB
Thunar-4.18.1_1: 6271KB
intel-ucode-20221108_1: 6362KB
gst-plugins-good1-1.20.3_1: 6478KB
gnome-disk-utility-43.0_1: 6513KB
NoiseTorch-0.11.4_1: 6613KB
kwidgetsaddons-5.101.0_1: 6620KB
